CU, 1, 5.550640091300011, 4.990867495536804, 9.297037243843079 
CU, 2, -3.5212788730859756, 4.983249664306641, 12.000396966934204 
CU, 3, 0.9754714816808701, 4.98694384098053, 3.138809148222208 
CU, 4, -0.6386379301548004, 4.98557448387146, -3.087096329778433 
CU, 5, 9.923500716686249, 4.994516372680664, 3.494638565927744 
CU, 6, -9.689443230628967, 4.978004455566406, -3.5589926838874817 
CU, 7, -5.137044578790665, 4.981858134269714, -9.42561537027359 
CU, 8, 9.111475080251694, 4.993836879730225, -4.303666885942221 
CU, 9, -8.887359455227852, 4.978694319725037, 4.419733822345734 
CU, 10, 3.9891872107982635, 4.9895641803741455, -11.907725155353546 
CU, 11, 5.97497221827507, 14.983796954154968, 9.37236887216568 
CU, 12, -3.204181581735611, 14.967753410339355, 12.359049677848816 
CU, 13, 1.0985229313373566, 14.975356936454773, 3.1879458725452423 
CU, 14, -0.5775300562381744, 14.972444295883179, -3.155140668153763 
CU, 15, 10.25825411081314, 14.991404294967651, 3.4918032065033913 
CU, 16, -9.840753734111786, 14.956485271453857, -3.7394253090023994 
CU, 17, -4.983264178037643, 14.964733242988586, -9.780957698822021 
CU, 18, 9.434821516275406, 14.989974737167358, -4.31833329051733 
CU, 19, -8.98813334107399, 14.957968354225159, 4.598760597407818 
CU, 20, 4.466994971036911, 14.981090307235718, -12.110560178756714 
CU, 21, 6.278515174984932, 24.99551796913147, 9.393150329589844 
CU, 22, -2.9371474236249924, 24.98263716697693, 12.590046763420105 
CU, 23, 1.1880999356508255, 24.988544702529907, 3.2132785208523273 
CU, 24, -0.527563214302063, 24.98617434501648, -3.199164818972349 
CU, 25, 10.47775536775589, 25.001541137695312, 3.47758923843503 
CU, 26, -9.917338192462921, 24.973342180252075, -3.8713828921318054 
CU, 27, -4.833948493003845, 24.980112075805664, -10.02581399679184 
CU, 28, 9.64929610490799, 25.00039529800415, -4.316047918051481 
CU, 29, -9.030134305357933, 24.97456669807434, 4.723955273628235 
CU, 30, 4.824543654918671, 24.993388175964355, -12.220664501190186 
CU, 31, 6.457381844520569, 35.01894402503967, 9.36620706319809 
CU, 32, -2.737741380929947, 35.01680827140808, 12.693470120429993 
CU, 33, 1.2435426115989685, 35.01778745651245, 3.216510597616434 
CU, 34, -0.4905378222465515, 35.01739525794983, -3.2170895896852016 
CU, 35, 10.582334160804749, 35.01994252204895, 3.453635822981596 
CU, 36, -9.924719274044037, 35.01526713371277, -3.947892911732197 
CU, 37, -4.705259472131729, 35.01638913154602, -10.15284949541092 
CU, 38, 9.754417538642883, 35.0197536945343, -4.297366309911013 
CU, 39, -9.018555462360382, 35.01547050476074, 4.791044406592846 
CU, 40, 5.049881786108017, 35.01859092712402, -12.24268639087677 
CU, 41, 6.509464383125305, 45.04716634750366, 9.296064734458923 
CU, 42, -2.618148446083069, 45.05946636199951, 12.669662833213806 
CU, 43, 1.2646709084510803, 45.05409812927246, 3.19874944165349 
CU, 44, -0.4677885174751282, 45.056406021118164, -3.20740769430995 
CU, 45, 10.572315335273743, 45.041523456573486, 3.4209530390799046 
CU, 46, -9.867398083209991, 45.06868934631348, -3.9640030711889267 
CU, 47, -4.60908830165863, 45.06201457977295, -10.157268643379211 
CU, 48, 9.749853014945984, 45.04261779785156, -4.262534137815237 
CU, 49, -8.957400977611542, 45.06747579574585, 4.796925917267799 
CU, 50, 5.135074257850647, 45.049137115478516, -12.180126309394836 
CU, 51, 6.4337477684021, 55.07336711883545, 9.185067415237427 
CU, 52, -2.584845691919327, 55.099997997283936, 12.51906955242157 
CU, 53, 1.2509187459945679, 55.088340759277344, 3.160615772008896 
CU, 54, -0.4609515368938446, 55.09333038330078, -3.169264405965805 
CU, 55, 10.44780308008194, 55.0611367225647, 3.380049705505371 
CU, 56, -9.748663306236267, 55.11992168426514, -3.917136460542679 
CU, 57, -4.552362620830536, 55.10549783706665, -10.036787450313568 
CU, 58, 9.635157734155655, 55.063504219055176, -4.211628973484039 
CU, 59, -8.84943836927414, 55.11729955673218, 4.740067094564438 
CU, 60, 5.076011538505554, 55.07764291763306, -12.034973084926605 
CU, 61, 6.230331659317017, 65.09077405929565, 9.033359467983246 
CU, 62, -2.6378964483737946, 65.12787008285522, 12.242104828357697 
CU, 63, 1.202084720134735, 65.11138582229614, 3.1021787486970425 
CU, 64, -0.4702952206134796, 65.11829900741577, -3.1027481593191624 
CU, 65, 10.208859086036682, 65.07363986968994, 3.3309549503028393 
CU, 66, -9.56904411315918, 65.15531158447266, -3.807485207915306 
CU, 67, -4.5353007316589355, 65.13540840148926, -9.791800856590271 
CU, 68, 9.410376638174057, 65.0769395828247, -4.144703406840563 
CU, 69, -8.69514662027359, 65.1516981124878, 4.62066425383091 
CU, 70, 4.8728315234184265, 65.09678745269775, -11.807505190372467 
CU, 71, 5.900481730699539, 75.09260654449463, 8.838754653930664 
CU, 72, -2.7706039249897003, 75.13250350952148, 11.839121103286743 
CU, 73, 1.1183389127254486, 75.11427307128906, 3.0229237861931324 
CU, 74, -0.49468210339546204, 75.1216287612915, -3.00892661139369 
CU, 75, 9.855491816997528, 75.073974609375, 3.273190502077341 
